"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","icao_code","iata_code","gps_code","local_code","home_link","wikipedia_link","keywords"
3661,"KLWT","medium_airport","Lewistown Municipal Airport",47.048429,-109.466143,4170,"NA","US","US-MT","Lewistown","no","KLWT","LWT","KLWT","LWT",,"https://en.wikipedia.org/wiki/Lewistown_Municipal_Airport",
3662,"KLYH","medium_airport","Lynchburg Regional Airport - Preston Glenn Field",37.326698,-79.200401,938,"NA","US","US-VA","Lynchburg","yes","KLYH","LYH","KLYH","LYH",,"https://en.wikipedia.org/wiki/Lynchburg_Regional_Airport",
3663,"KMAF","medium_airport","Midland International Air and Space Port",31.942499,-102.202003,2871,"NA","US","US-TX","Midland","yes","KMAF","MAF","KMAF","MAF","https://flymaf.com","https://en.wikipedia.org/wiki/Midland_International_Airport","Midland International Airport"
20474,"KMBG","medium_airport","Mobridge Municipal Airport",45.54650116,-100.4079971,1716,"NA","US","US-SD","Mobridge","no","KMBG","MBG","KMBG","MBG",,"https://en.wikipedia.org/wiki/Mobridge_Municipal_Airport",
3664,"KMBS","medium_airport","MBS International Airport",43.533181,-84.083104,668,"NA","US","US-MI","Freeland","yes","KMBS","MBS","KMBS","MBS","http://www.mbsairport.org/","https://en.wikipedia.org/wiki/MBS_International_Airport","Tri City Airport, Midland, Bay City, Saginaw"
3665,"KMCB","medium_airport","McComb-Pike County Airport / John E Lewis Field",31.178499,-90.471901,413,"NA","US","US-MS","McComb","no","KMCB","MCB","KMCB","MCB",,"https://en.wikipedia.org/wiki/McComb%E2%80%93Pike_County_Airport",
3666,"KMCC","medium_airport","McClellan Airfield",38.667599,-121.401001,77,"NA","US","US-CA","Sacramento","no","KMCC","MCC","KMCC","MCC",,"https://en.wikipedia.org/wiki/McClellan_Airfield","McClellan AFB"
20480,"KMCE","medium_airport","Merced Regional Macready Field",37.284698,-120.514,155,"NA","US","US-CA","Merced","yes","KMCE","MCE","KMCE","MCE",,"https://en.wikipedia.org/wiki/Merced_Regional_Airport",
3667,"KMCF","medium_airport","MacDill Air Force Base",27.8493,-82.521202,14,"NA","US","US-FL","Tampa","no","KMCF","MCF","KMCF","MCF","http://www.macdill.af.mil/","https://en.wikipedia.org/wiki/MacDill_Air_Force_Base","Southeast Air Base - Tampa, MacDill Field"
3668,"KMCI","large_airport","Kansas City International Airport",39.301699,-94.713893,1026,"NA","US","US-MO","Kansas City","yes","KMCI","MCI","KMCI","MCI","http://www.flykci.com/","https://en.wikipedia.org/wiki/Kansas_City_International_Airport",
20481,"KMCK","medium_airport","McCook Ben Nelson Regional Airport",40.207787,-100.592794,2583,"NA","US","US-NE","McCook","yes","KMCK","MCK","KMCK","MCK",,"https://en.wikipedia.org/wiki/McCook_Regional_Airport",
3669,"KMCN","medium_airport","Middle Georgia Regional Airport",32.69279861450195,-83.64920043945312,354,"NA","US","US-GA","Macon","yes","KMCN","MCN","KMCN","MCN",,"https://en.wikipedia.org/wiki/Middle_Georgia_Regional_Airport",
3670,"KMCO","large_airport","Orlando International Airport",28.429399490356445,-81.30899810791016,96,"NA","US","US-FL","Orlando","yes","KMCO","MCO","KMCO","MCO","http://www.orlandoairports.net/","https://en.wikipedia.org/wiki/Orlando_International_Airport","Disney World,Epcot Center"
20482,"KMCW","medium_airport","Mason City Municipal Airport",43.159801,-93.329716,1213,"NA","US","US-IA","Mason City","yes","KMCW","MCW","KMCW","MCW","http://flymcw.com/","https://en.wikipedia.org/wiki/Mason_City_Municipal_Airport",
3671,"KMDH","medium_airport","Southern Illinois Airport",37.778099,-89.251999,411,"NA","US","US-IL","Murphysboro","no","KMDH","MDH","KMDH","MDH",,"https://en.wikipedia.org/wiki/Southern_Illinois_Airport","Carbondale"
3672,"KMDT","medium_airport","Harrisburg International Airport",40.192838,-76.762333,310,"NA","US","US-PA","Harrisburg","yes","KMDT","MDT","KMDT","MDT","http://www.flyhia.com/","https://en.wikipedia.org/wiki/Harrisburg_International_Airport","Harrisburg, Lancaster, York, HIA, Middletown"
3673,"KMDW","large_airport","Chicago Midway International Airport",41.785999,-87.752403,620,"NA","US","US-IL","Chicago","yes","KMDW","MDW","KMDW","MDW","https://www.flychicago.com/midway/home/pages/default.aspx","https://en.wikipedia.org/wiki/Midway_International_Airport","CHI"
3674,"KMEI","medium_airport","Key Field / Meridian Regional Airport",32.3326,-88.7519,297,"NA","US","US-MS","Meridian","yes","KMEI","MEI","KMEI","MEI",,"https://en.wikipedia.org/wiki/Meridian_Regional_Airport",
3675,"KMEM","large_airport","Memphis International Airport",35.043845,-89.97634,341,"NA","US","US-TN","Memphis","yes","KMEM","MEM","KMEM","MEM","https://flymemphis.com/","https://en.wikipedia.org/wiki/Memphis_International_Airport",
3676,"KMER","medium_airport","Castle Airport",37.38050079,-120.5680008,191,"NA","US","US-CA","Merced","no","KMER","MER","KMER","MER",,"https://en.wikipedia.org/wiki/Castle_Airport",
3677,"KMFD","medium_airport","Mansfield Lahm Regional Airport",40.82139968869999,-82.5166015625,1297,"NA","US","US-OH","Mansfield","no","KMFD","MFD","KMFD","MFD","http://www.ci.mansfield.oh.us/index.php/lahm-airport","https://en.wikipedia.org/wiki/Mansfield_Lahm_Regional_Airport",
3678,"KMFE","medium_airport","McAllen Miller International Airport",26.176141,-98.237965,107,"NA","US","US-TX","McAllen","yes","KMFE","MFE","KMFE","MFE",,"https://en.wikipedia.org/wiki/McAllen-Miller_International_Airport",
3679,"KMFR","medium_airport","Rogue Valley International-Medford Airport",42.374199,-122.873001,1335,"NA","US","US-OR","Medford","yes","KMFR","MFR","KMFR","MFR","https://flymfr.com","https://en.wikipedia.org/wiki/Rogue_Valley_International-Medford_Airport",
20498,"KMGC","medium_airport","Michigan City Municipal Airport",41.7033,-86.821198,655,"NA","US","US-IN","Michigan City","yes","KMGC","MGC","KMGC","MGC","http://www.emichigancity.com/cityhall/departments/airport/index.htm","https://en.wikipedia.org/wiki/Michigan_City_Municipal_Airport","Phillips Field"
3680,"KMGE","medium_airport","Dobbins Air Reserve Base",33.915401,-84.516296,1068,"NA","US","US-GA","Marietta","no","KMGE","MGE","KMGE","MGE","http://www.dobbins.afrc.af.mil/","https://en.wikipedia.org/wiki/Dobbins_Air_Reserve_Base","Rickenbacker Field, Marietta AAF, Marietta AFB, Dobbins AFB"
3681,"KMGM","medium_airport","Montgomery Regional (Dannelly Field) Airport",32.300598,-86.393997,221,"NA","US","US-AL","Montgomery","yes","KMGM","MGM","KMGM","MGM","http://www.flymgm.com/","https://en.wikipedia.org/wiki/Montgomery_Regional_Airport",
3682,"KMGW","medium_airport","Morgantown Municipal Airport Walter L. (Bill) Hart Field",39.643305,-79.917598,1248,"NA","US","US-WV","Morgantown","yes","KMGW","MGW","KMGW","MGW",,"https://en.wikipedia.org/wiki/Morgantown_Municipal_Airport",
3683,"KMHK","medium_airport","Manhattan Regional Airport",39.14099884033203,-96.6707992553711,1057,"NA","US","US-KS","Manhattan","yes","KMHK","MHK","KMHK","MHK",,"https://en.wikipedia.org/wiki/Manhattan_Regional_Airport",
20506,"KMHR","medium_airport","Sacramento Mather Airport",38.554744,-121.297989,98,"NA","US","US-CA","Sacramento","no","KMHR","MHR","KMHR","MHR","http://www.sacramento.aero/mhr/","https://en.wikipedia.org/wiki/Sacramento_Mather_Airport",
3684,"KMHT","medium_airport","Manchester-Boston Regional Airport",42.932598,-71.435699,266,"NA","US","US-NH","Manchester","yes","KMHT","MHT","KMHT","MHT","https://flymanchester.com","https://en.wikipedia.org/wiki/Manchester-Boston_Regional_Airport","Manchester Airport"
20507,"KMHV","medium_airport","Mojave Air &  Space Port",35.056391,-118.145342,2801,"NA","US","US-CA","Mojave","no","KMHV","MHV","KMHV","MHV","https://www.mojaveairport.com/","https://en.wikipedia.org/wiki/Mojave_Air_and_Space_Port","Rutan Field"
3685,"KMIA","large_airport","Miami International Airport",25.796011,-80.289751,8,"NA","US","US-FL","Miami","yes","KMIA","MIA","KMIA","MIA","https://www.miami-airport.com/","https://en.wikipedia.org/wiki/Miami_International_Airport","MFW, South Florida, Wilcox Field, Pan American Field"
3686,"KMIB","medium_airport","Minot Air Force Base",48.4156,-101.358002,1667,"NA","US","US-ND","Minot","no","KMIB","MIB","KMIB","MIB","http://www.minot.af.mil/","https://en.wikipedia.org/wiki/Minot_Air_Force_Base","5th Bomb Wing, 91st Space Wing"
3687,"KMIE","medium_airport","Delaware County Johnson Field",40.242298,-85.395897,937,"NA","US","US-IN","Muncie","no","KMIE","MIE","KMIE","MIE",,"https://en.wikipedia.org/wiki/Delaware_County_Airport",
3688,"KMIV","medium_airport","Millville Municipal Airport",39.367802,-75.072197,85,"NA","US","US-NJ","Millville","no","KMIV","MIV","KMIV","MIV",,"https://en.wikipedia.org/wiki/Millville_Executive_Airport",
3689,"KMKC","medium_airport","Charles B. Wheeler Downtown Airport",39.123199,-94.592796,759,"NA","US","US-MO","Kansas City","no","KMKC","MKC","KMKC","MKC","https://flymkc.com/","https://en.wikipedia.org/wiki/Charles_B._Wheeler_Downtown_Airport",
3690,"KMKE","large_airport","General Mitchell International Airport",42.947201,-87.896599,723,"NA","US","US-WI","Milwaukee","yes","KMKE","MKE","KMKE","MKE","https://www.mitchellairport.com/","https://en.wikipedia.org/wiki/General_Mitchell_International_Airport",
3691,"KMKG","medium_airport","Muskegon County Airport",43.169498,-86.238197,629,"NA","US","US-MI","Muskegon","yes","KMKG","MKG","KMKG","MKG",,"https://en.wikipedia.org/wiki/Muskegon_County_Airport",
3692,"KMKL","medium_airport","McKellar-Sipes Regional Airport",35.599899,-88.915604,434,"NA","US","US-TN","Jackson","yes","KMKL","MKL","KMKL","MKL","http://mckellarsipes.com/","https://en.wikipedia.org/wiki/McKellar-Sipes_Regional_Airport",
3693,"KMLB","medium_airport","Melbourne Orlando International Airport",28.102009,-80.641088,33,"NA","US","US-FL","Melbourne","yes","KMLB","MLB","KMLB","MLB","https://www.mlbair.com/","https://en.wikipedia.org/wiki/Melbourne_International_Airport",
3694,"KMLC","medium_airport","Mc Alester Regional Airport",34.882401,-95.783501,770,"NA","US","US-OK","Mc Alester","no","KMLC","MLC","KMLC","MLC",,"https://en.wikipedia.org/wiki/McAlester_Regional_Airport",
3695,"KMLI","medium_airport","Quad City International Airport",41.448502,-90.5075,590,"NA","US","US-IL","Moline","yes","KMLI","MLI","KMLI","MLI",,"https://en.wikipedia.org/wiki/Quad_City_International_Airport",
3696,"KMLS","medium_airport","Miles City Airport - Frank Wiley Field",46.427268,-105.885372,2630,"NA","US","US-MT","Miles City","no","KMLS","MLS","KMLS","MLS",,"https://en.wikipedia.org/wiki/Miles_City_Municipal_Airport",
3697,"KMLU","medium_airport","Monroe Regional Airport",32.510899,-92.037697,79,"NA","US","US-LA","Monroe","yes","KMLU","MLU","KMLU","MLU",,"https://en.wikipedia.org/wiki/Monroe_Regional_Airport",
20532,"KMMT","medium_airport","Mc Entire Joint National Guard Base",33.92079926,-80.80130005,254,"NA","US","US-SC","Eastover","no","KMMT","MMT","KMMT","MMT",,"https://en.wikipedia.org/wiki/McEntire_Joint_National_Guard_Base",
3698,"KMMU","medium_airport","Morristown Municipal Airport",40.799062,-74.414949,187,"NA","US","US-NJ","Morristown","no","KMMU","MMU","KMMU","MMU",,"https://en.wikipedia.org/wiki/Morristown_Municipal_Airport","Manhattan, New York City, NYC"
3699,"KMMV","medium_airport","McMinnville Municipal Airport",45.194401,-123.136002,163,"NA","US","US-OR","McMinnville","no","KMMV",,"KMMV","MMV",,"https://en.wikipedia.org/wiki/McMinnville_Municipal_Airport",
3700,"KMOB","medium_airport","Mobile Regional Airport",30.6912,-88.242798,219,"NA","US","US-AL","Mobile","yes","KMOB","MOB","KMOB","MOB","http://www.mobairport.com/","https://en.wikipedia.org/wiki/Mobile_Regional_Airport",
3701,"KMOD","medium_airport","Modesto City Co-Harry Sham Field",37.625801,-120.954002,97,"NA","US","US-CA","Modesto","no","KMOD","MOD","KMOD","MOD",,"https://en.wikipedia.org/wiki/Modesto_City-County_Airport",
3702,"KMOT","medium_airport","Minot International Airport",48.25801,-101.279123,1716,"NA","US","US-ND","Minot","yes","KMOT","MOT","KMOT","MOT",,"https://en.wikipedia.org/wiki/Minot_International_Airport",
20551,"KMPV","medium_airport","Edward F Knapp State Airport",44.20349884,-72.56230164,1166,"NA","US","US-VT","Barre/Montpelier","no","KMPV","MPV","KMPV","MPV",,"https://en.wikipedia.org/wiki/Edward_F._Knapp_State_Airport",
3703,"KMQY","medium_airport","Smyrna Airport",36.0089988708,-86.5201034546,543,"NA","US","US-TN","Smyrna","no","KMQY","MQY","KMQY","MQY","http://www.smyrnaairport.com/","https://en.wikipedia.org/wiki/Smyrna_Airport_(Tennessee)","Sewart AFB"
3704,"KMRB","medium_airport","Eastern WV Regional Airport/Shepherd Field",39.40190125,-77.98459625,565,"NA","US","US-WV","Martinsburg","no","KMRB","MRB","KMRB","MRB","http://www.wvairport.org/","https://en.wikipedia.org/wiki/Eastern_WV_Regional_Airport",
3705,"KMRY","medium_airport","Monterey Regional Airport",36.586777,-121.844183,257,"NA","US","US-CA","Monterey","yes","KMRY","MRY","KMRY","MRY","https://montereyairport.com","https://en.wikipedia.org/wiki/Monterey_Peninsula_Airport","Monterey Peninsula Airport"
3706,"KMSL","medium_airport","Northwest Alabama Regional Airport",34.745123,-87.612981,551,"NA","US","US-AL","Muscle Shoals","yes","KMSL","MSL","KMSL","MSL",,"https://en.wikipedia.org/wiki/Northwest_Alabama_Regional_Airport",
3707,"KMSN","medium_airport","Dane County Regional Truax Field",43.1399,-89.337502,887,"NA","US","US-WI","Madison","yes","KMSN","MSN","KMSN","MSN",,"https://en.wikipedia.org/wiki/Dane_County_Regional_Airport",
3708,"KMSO","medium_airport","Missoula Montana Airport",46.915816,-114.091107,3206,"NA","US","US-MT","Missoula","yes","KMSO","MSO","KMSO","MSO","https://flymissoula.com","https://en.wikipedia.org/wiki/Missoula_International_Airport",
3709,"KMSP","large_airport","Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field",44.880081,-93.221741,841,"NA","US","US-MN","Minneapolis","yes","KMSP","MSP","KMSP","MSP","https://www.mspairport.com/","https://en.wikipedia.org/wiki/Minneapolis–Saint_Paul_International_Airport",
3710,"KMSS","medium_airport","Massena International Airport Richards Field",44.936157,-74.844304,215,"NA","US","US-NY","Massena","yes","KMSS","MSS","KMSS","MSS","http://www.massenaworks.com/town/airport.asp","https://en.wikipedia.org/wiki/Massena_International_Airport",
3711,"KMSY","large_airport","Louis Armstrong New Orleans International Airport",29.993401,-90.264673,4,"NA","US","US-LA","New Orleans","yes","KMSY","MSY","KMSY","MSY","https://flymsy.com/","https://en.wikipedia.org/wiki/Louis_Armstrong_New_Orleans_International_Airport",
3712,"KMTC","medium_airport","Selfridge Air National Guard Base Airport",42.613463,-82.836919,580,"NA","US","US-MI","Mount Clemens","no","KMTC","MTC","KMTC","MTC",,"https://en.wikipedia.org/wiki/Selfridge_Air_National_Guard_Base",
20564,"KMTH","medium_airport","Florida Keys Marathon International Airport",24.726006,-81.05138,5,"NA","US","US-FL","Marathon","no","KMTH","MTH","KMTH","MTH","https://www.monroecounty-fl.gov/109/Florida-Keys-Marathon-International-Airp","https://en.wikipedia.org/wiki/Florida_Keys_Marathon_Airport",
20565,"KMTJ","medium_airport","Montrose Regional Airport",38.5098,-107.893997,5759,"NA","US","US-CO","Montrose","yes","KMTJ","MTJ","KMTJ","MTJ","https://montroseairport.com/","https://en.wikipedia.org/wiki/Montrose_Regional_Airport",
3713,"KMTN","medium_airport","Martin State Airport",39.325699,-76.413803,21,"NA","US","US-MD","Baltimore","no","KMTN","MTN","KMTN","MTN",,"https://en.wikipedia.org/wiki/Martin_State_Airport",
3714,"KMUI","medium_airport","Muir Army Air Field (Fort Indiantown Gap) Airport",40.435214,-76.568661,488,"NA","US","US-PA","Fort Indiantown Gap(Annville)","no","KMUI","MUI","KMUI","MUI",,"https://en.wikipedia.org/wiki/Muir_Army_Airfield",
3715,"KMUO","medium_airport","Mountain Home Air Force Base",43.043598,-115.872002,2996,"NA","US","US-ID","Mountain Home","no","KMUO","MUO","KMUO","MUO","http://www.mountainhome.af.mil/","https://en.wikipedia.org/wiki/Mountain_Home_Air_Force_Base",
20579,"KMWA","medium_airport","Veterans Airport of Southern Illinois",37.751208,-89.016568,472,"NA","US","US-IL","Marion","yes","KMWA","MWA","KMWA","MWA",,"https://en.wikipedia.org/wiki/Veterans_Airport_of_Southern_Illinois","Williamson County Regional Airport"
20581,"KMWH","medium_airport","Grant County International Airport",47.20769882,-119.3199997,1189,"NA","US","US-WA","Moses Lake","no","KMWH","MWH","KMWH","MWH","http://www.portofmoseslake.com/the-center-of-washington-aviation/","https://en.wikipedia.org/wiki/Grant_County_International_Airport","LRN, Larson AFB, Moses Lake AFB, Moses Lake AAB"
20583,"KMWL","medium_airport","Mineral Wells Regional Airport",32.781601,-98.060204,974,"NA","US","US-TX","Mineral Wells","yes","KMWL","MWL","KMWL","MWL","http://www.mineralwellsairport.com/","https://en.wikipedia.org/wiki/Mineral_Wells_Airport","CWO, Fort Wolters AAF."
3716,"KMXF","medium_airport","Maxwell Air Force Base",32.3829,-86.365799,171,"NA","US","US-AL","Montgomery","no","KMXF","MXF","KMXF","MXF",,"https://en.wikipedia.org/wiki/Maxwell_Air_Force_Base",
20591,"KMYL","medium_airport","McCall Municipal Airport",44.888837,-116.101112,5024,"NA","US","US-ID","McCall","yes","KMYL","MYL","KMYL","MYL","http://www.mccall.id.us/services/airport.html","https://en.wikipedia.org/wiki/McCall_Municipal_Airport",
3717,"KMYR","large_airport","Myrtle Beach International Airport",33.679699,-78.928299,25,"NA","US","US-SC","Myrtle Beach","yes","KMYR","MYR","KMYR","MYR","https://www.flymyrtlebeach.com","https://en.wikipedia.org/wiki/Myrtle_Beach_International_Airport",
3718,"KMYV","medium_airport","Yuba County Airport",39.09780121,-121.5699997,64,"NA","US","US-CA","Marysville","no","KMYV","MYV","KMYV","MYV","http://www.yubacoairport.com/","https://en.wikipedia.org/wiki/Yuba_County_Airport","Marysville AAF"
3719,"KNBC","medium_airport","Beaufort MCAS - Merritt Field",32.4774017334,-80.723197937,37,"NA","US","US-SC","Beaufort","no",,,"KNBC","NBC",,"https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_Beaufort","BFT"
3720,"KNBG","medium_airport","New Orleans NAS JRB/Alvin Callender Field",29.82530022,-90.03500366,2,"NA","US","US-LA","New Orleans","no","KNBG","NBG","KNBG","NBG",,"https://en.wikipedia.org/wiki/Naval_Air_Station_Joint_Reserve_Base_New_Orleans",
3721,"KNCA","medium_airport","MCAS New River / McCutcheon Field",34.708401,-77.439697,26,"NA","US","US-NC","Jacksonville","no","KNCA",,"KNCA","NCA",,"https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_New_River","New River MCAS"
20634,"KNDZ","medium_airport","Whiting Field Naval Air Station South Airport",30.704399,-87.023003,177,"NA","US","US-FL","Milton","no",,,"KNDZ","NDZ",,"https://en.wikipedia.org/wiki/Naval_Air_Station_Whiting_Field_%E2%80%93_South",
3722,"KNEL","medium_airport","Lakehurst Maxfield Field Airport",40.03329849,-74.353302,101,"NA","US","US-NJ","Lakehurst","no","KNEL","NEL","KNEL","NEL",,"https://en.wikipedia.org/wiki/Naval_Air_Engineering_Station_Lakehurst","Maxfield Field, Hindenburg, Lakehurst NAES, Lakehurst Naval Air Engineering Station"
3723,"KNEW","medium_airport","Lakefront Airport",30.042400360107,-90.028297424316,8,"NA","US","US-LA","New Orleans","no","KNEW","NEW","KNEW","NEW","http://www.lakefrontairport.com/","https://en.wikipedia.org/wiki/New_Orleans_Lakefront_Airport",
3724,"KNFG","medium_airport","Camp Pendleton MCAS (Munn Field) Airport",33.30130005,-117.3550034,78,"NA","US","US-CA","Oceanside","no",,,"KNFG","NFG",,"https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_Camp_Pendleton","Camp Pendleton MCAS"
3725,"KNFL","medium_airport","Fallon Naval Air Station",39.41659927,-118.7009964,3934,"NA","US","US-NV","Fallon","no","KNFL","NFL","KNFL","NFL","http://www.cnic.navy.mil/regions/cnrsw/installations/nas_fallon.html","https://en.wikipedia.org/wiki/Naval_Air_Station_Fallon","Van Voorhis Field, Fallon NAS"
20639,"KNFW","medium_airport","NAS Fort Worth JRB / Carswell Field",32.769199,-97.441498,650,"NA","US","US-TX","Fort Worth","no","KNFW","FWH","KNFW","NFW","http://www.cnic.navy.mil/regions/cnrse/installations/nas_jrb_fort_worth.html","https://en.wikipedia.org/wiki/Naval_Air_Station_Joint_Reserve_Base_Fort_Worth","Carswell AFB, Tarrant Field"
3726,"KNGP","medium_airport","Naval Air Station Corpus Christi Truax Field",27.6926,-97.2911,18,"NA","US","US-TX","Corpus Christi","no","KNGP","NGP","KNGP","NGP","https://cnrse.cnic.navy.mil/Installations/NAS-Corpus-Christi/","https://en.wikipedia.org/wiki/Naval_Air_Station_Corpus_Christi",
3727,"KNGU","medium_airport","Norfolk Naval Station (Chambers Field)",36.937599,-76.289299,17,"NA","US","US-VA","Norfolk","no","KNGU","NGU","KNGU","NGU",,"https://en.wikipedia.org/wiki/Naval_Station_Norfolk",
3728,"KNHK","medium_airport","Patuxent River Naval Air Station (Trapnell Field)",38.285999,-76.411797,39,"NA","US","US-MD","Patuxent River","no","KNHK","NHK","KNHK","NHK",,"https://en.wikipedia.org/wiki/Naval_Air_Station_Patuxent_River",
20643,"KNID","medium_airport","China Lake Naws (Armitage Field) Airport",35.6853981,-117.6920013,2283,"NA","US","US-CA","China Lake","no",,,"KNID","NID",,"https://en.wikipedia.org/wiki/Naval_Air_Weapons_Station_China_Lake",
3730,"KNIP","medium_airport","Jacksonville Naval Air Station (Towers Field)",30.2358,-81.680603,21,"NA","US","US-FL","Jacksonville","no","KNIP","NIP","KNIP","NIP",,"https://en.wikipedia.org/wiki/Naval_Air_Station_Jacksonville",
3731,"KNJK","medium_airport","El Centro NAF Airport (Vraciu Field)",32.829201,-115.671996,-42,"NA","US","US-CA","El Centro","no","KNJK","NJK","KNJK","NJK","https://www.cnic.navy.mil/regions/cnrsw/installations/naf_el_centro.html","https://en.wikipedia.org/wiki/Naval_Air_Facility_El_Centro","Naval Air Facility El Centro, MCAS El Centro"
3732,"KNKT","medium_airport","Cherry Point MCAS / Cunningham Field/",34.900902,-76.880699,29,"NA","US","US-NC","Cherry Point","no","KNKT",,"KNKT","NKT",,"https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_Cherry_Point","Cherry Point MCAS"
3733,"KNKX","medium_airport","Miramar Marine Corps Air Station - Mitscher Field",32.86840057,-117.1429977,477,"NA","US","US-CA","San Diego","no","KNKX","NKX","KNKX","NKX","http://www.miramar.marines.mil/","https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_Miramar","Miramar MCAS"
20647,"KNLC","medium_airport","Lemoore Naval Air Station (Reeves Field) Airport",36.33300018,-119.9520035,232,"NA","US","US-CA","Lemoore","no","KNLC","NLC","KNLC","NLC","http://www.cnic.navy.mil/regions/cnrsw/installations/nas_lemoore.html","https://en.wikipedia.org/wiki/Naval_Air_Station_Lemoore",
3734,"KNMM","medium_airport","Naval Air Station Meridian / McCain Field",32.5531,-88.55406,316,"NA","US","US-MS","Lauderdale","no",,,"KNMM","NMM",,"https://en.wikipedia.org/wiki/Naval_Air_Station_Meridian",
3735,"KNPA","medium_airport","Naval Air Station Pensacola Forrest Sherman Field",30.352699,-87.318604,28,"NA","US","US-FL","Pensacola","no","KNPA","NPA","KNPA","NPA","http://www.cnic.navy.mil/regions/cnrse/installations/nas_pensacola.html","https://en.wikipedia.org/wiki/Naval_Air_Station_Pensacola","NAS, KNAS"
3736,"KNQA","medium_airport","Millington-Memphis Airport",35.356701,-89.8703,320,"NA","US","US-TN","Millington","no","KNQA","NQA","KNQA","NQA","https://millingtonairport.com/","https://en.wikipedia.org/wiki/Millington-Memphis_Airport","Millington Municipal, NAS Memphis, Millington Regional Jetport"
3737,"KNQI","medium_airport","Kingsville Naval Air Station",27.5072002411,-97.8097000122,50,"NA","US","US-TX","Kingsville","no","KNQI","NQI","KNQI","NQI","http://www.cnic.navy.mil/regions/cnrse/installations/nas_kingsville.html","https://en.wikipedia.org/wiki/Naval_Air_Station_Kingsville",
3738,"KNQX","medium_airport","Naval Air Station Key West/Boca Chica Field",24.57579994,-81.68890381,6,"NA","US","US-FL","Key West","no","KNQX","NQX","KNQX","NQX","http://www.cnic.navy.mil/regions/cnrse/installations/nas_key_west.html","https://en.wikipedia.org/wiki/Naval_Air_Station_Key_West",
20652,"KNRB","medium_airport","Naval Station Mayport / Admiral David L McDonald Field",30.3911,-81.424698,15,"NA","US","US-FL","Jacksonville","no","KNRB","NRB","KNRB","NRB","http://www.cnic.navy.mil/regions/cnrse/installations/ns_mayport.html","https://en.wikipedia.org/wiki/Naval_Station_Mayport",
20656,"KNSE","medium_airport","Whiting Field Naval Air Station - North",30.7241993,-87.02189636,199,"NA","US","US-FL","Milton","no","KNSE","NSE","KNSE","NSE",,"https://en.wikipedia.org/wiki/Naval_Air_Station_Whiting_Field_%E2%80%93_North",
3739,"KNTD","medium_airport","Point Mugu Naval Air Station (Naval Base Ventura Co)",34.120300293,-119.121002197,13,"NA","US","US-CA","Point Mugu","no","KNTD","NTD","KNTD","NTD",,"https://en.wikipedia.org/wiki/Naval_Air_Station_Point_Mugu",
3740,"KNTU","medium_airport","Oceana Naval Air Station",36.820702,-76.033501,23,"NA","US","US-VA","Virginia Beach","no","KNTU","NTU","KNTU","NTU",,"https://en.wikipedia.org/wiki/Naval_Air_Station_Oceana","Apollo Soucek Field"
3741,"KNUQ","medium_airport","Moffett Federal Airfield",37.4161,-122.049004,32,"NA","US","US-CA","Mountain View","no","KNUQ","NUQ","KNUQ","NUQ",,"https://en.wikipedia.org/wiki/Moffett_Federal_Airfield",
20661,"KNUW","medium_airport","Whidbey Island Naval Air Station (Ault Field)",48.351799,-122.655998,47,"NA","US","US-WA","Oak Harbor","no","KNUW","NUW","KNUW","NUW",,"https://en.wikipedia.org/wiki/Naval_Air_Station_Whidbey_Island",
20666,"KNXP","medium_airport","Twentynine Palms Strategic Expeditionary Landing Field",34.2962,-116.162003,2051,"NA","US","US-CA","Twentynine Palms","no",,,"KNXP","NXP",,"https://en.wikipedia.org/wiki/Twentynine_Palms_Strategic_Expeditionary_Landing_Field",
20669,"KNYG","medium_airport","Quantico Marine Corps Airfield / Turner Field",38.501701,-77.305298,10,"NA","US","US-VA","Quantico","no","KNYG","NYG","KNYG","NYG",,"https://en.wikipedia.org/wiki/Marine_Corps_Air_Facility_Quantico",
3961,"KNYL","medium_airport","Yuma International Airport / Marine Corps Air Station Yuma",32.650938,-114.609375,213,"NA","US","US-AZ","Yuma","yes","KNYL","YUM","KNYL","NYL",,"https://en.wikipedia.org/wiki/Yuma_International_Airport","Yuma MCAS, Yuma Marine Corps Air Station, Formerly KYUM"
3743,"KNZY","medium_airport","North Island Naval Air Station-Halsey Field",32.69919968,-117.2149963,26,"NA","US","US-CA","San Diego","no","KNZY","NZY","KNZY","NZY",,"https://en.wikipedia.org/wiki/Naval_Air_Station_North_Island",
20709,"KOAJ","medium_airport","Albert J Ellis Airport",34.829201,-77.612099,94,"NA","US","US-NC","Richlands","yes","KOAJ","OAJ","KOAJ","OAJ","https://flyoaj.com/","https://en.wikipedia.org/wiki/Albert_J._Ellis_Airport",
3744,"KOAK","large_airport","San Francisco Bay Oakland International Airport",37.720085,-122.221184,9,"NA","US","US-CA","Oakland","yes","KOAK","OAK","KOAK","OAK","https://www.iflyoak.com/","https://en.wikipedia.org/wiki/Oakland_International_Airport","Metro Oakland International"
